BUS172,14,MLM,RA 09:40 AM - 11:10 AM,NAC206,39(40)
BUS172,15,Hdo,RA 09:40 AM - 11:10 AM,SAC204,24(35)
BUS172,16,TBA,RA 11:20 AM - 12:50 PM,NAC213,35(35)
BUS172,17,MMs1,RA 11:20 AM - 12:50 PM,NAC403,45(45)
BUS172,18,JHK,RA 11:20 AM - 12:50 PM,NAC504,45(45)
BUS172,19,ZkH3,RA 11:20 AM - 12:50 PM,NAC619,45(45)
BUS172,20,TBA,RA 11:20 AM - 12:50 PM,NAC620,45(45)
BUS172,21,Hdo,RA 01:00 PM - 02:30 PM,NAC314,43(45)
BUS172,22,MLM,RA 01:00 PM - 02:30 PM,NAC404,40(40)
BUS172,23,MMs1,RA 01:00 PM - 02:30 PM,NAC411,45(45)
BUS172,24,JHK,RA 02:40 PM - 04:10 PM,NAC206,40(40)
BUS172,25,MSA3,RA 02:40 PM - 04:10 PM,NAC209,40(40)
BUS172,26,TBA,RA 02:40 PM - 04:10 PM,SAC312,40(40)
BUS172,27,TBA,RA 04:20 PM - 05:50 PM,NAC205,40(40)
BUS172,28,TBA,RA 04:20 PM - 05:50 PM,NAC214,35(35)
BUS173,1,GrG,ST 09:40 AM - 11:10 AM,NAC602,40(40)
BUS173,2,GrG,ST 11:20 AM - 12:50 PM,NAC602,40(40)
BUS173,4,UmR,ST 01:00 PM - 02:30 PM,NAC209,40(40)
BUS173,5,UmR,ST 02:40 PM - 04:10 PM,NAC502,40(40)
BUS173,6,ACD,ST 04:20 PM - 05:50 PM,NAC304,40(40)
BUS173,7,TkN,MW 08:00 AM - 09:30 AM,NAC215,40(40)
BUS173,8,MHM,MW 08:00 AM - 09:30 AM,NAC502,14(40)
BUS173,9,MHM,MW 09:40 AM - 11:10 AM,NAC503,29(40)
BUS173,10,TkN,MW 01:00 PM - 02:30 PM,NAC406,40(40)
BUS173,11,TkN,MW 02:40 PM - 04:10 PM,NAC405,45(45)
BUS173,12,Azd,RA 08:00 AM - 09:30 AM,NAC204,35(35)
BUS173,13,KMn,RA 11:20 AM - 12:50 PM,NAC502,40(40)
BUS173,14,IAM,RA 01:00 PM - 02:30 PM,NAC305,40(40)
BUS173,15,KMn,RA 01:00 PM - 02:30 PM,NAC401,45(45)
BUS173,16,MAt,RA 01:00 PM - 02:30 PM,NAC503,40(40)
BUS173,17,ZkH3,RA 02:40 PM - 04:10 PM,NAC205,40(40)
BUS173,18,MAt,RA 02:40 PM - 04:10 PM,NAC405,45(45)
BUS173,20,Min,RA 02:40 PM - 04:10 PM,NAC204,35(35)
BUS173,21,Min,RA 04:20 PM - 05:50 PM,NAC304,40(40)
BUS173,22,ZkH3,RA 04:20 PM - 05:50 PM,NAC403,45(45)
BUS251,1,UHM,ST 08:00 AM - 09:30 AM,NAC206,15(40)
BUS251,2,RSj,ST 08:00 AM - 09:30 AM,NAC619,5(45)
BUS251,3,Sqt,ST 11:20 AM - 12:50 PM,NAC304,37(40)
BUS251,4,LkK,ST 01:00 PM - 02:30 PM,SAC313,40(40)
BUS251,5,MAG,ST 02:40 PM - 04:10 PM,NAC205,40(40)
BUS251,6,LkK,ST 02:40 PM - 04:10 PM,NAC206,31(40)
BUS251,7,Sqt,ST 02:40 PM - 04:10 PM,NAC405,26(45)
BUS251,8,UHM,ST 04:20 PM - 05:50 PM,NAC204,16(35)
BUS251,10,RSj,MW 08:00 AM - 09:30 AM,NAC505,4(45)
BUS251,11,Rfq,MW 09:40 AM - 11:10 AM,NAC403,45(45)
BUS251,12,IsL,MW 09:40 AM - 11:10 AM,NAC405,9(45)
BUS251,13,MAG,MW 11:20 AM - 12:50 PM,NAC204,35(35)
BUS251,14,RSj,MW 11:20 AM - 12:50 PM,NAC304,40(40)
BUS251,15,ZbR,MW 11:20 AM - 12:50 PM,NAC620,38(45)
BUS251,16,TyA,MW 01:00 PM - 02:30 PM,NAC205,40(40)
BUS251,17,Rfq,MW 01:00 PM - 02:30 PM,NAC305,40(40)
BUS251,18,IsL,MW 01:00 PM - 02:30 PM,NAC503,6(40)
BUS251,20,HMM1,RA 09:40 AM - 11:10 AM,NAC502,40(40)
BUS251,21,HMM1,RA 11:20 AM - 12:50 PM,NAC505,45(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS251,22,TBA,RA 01:00 PM - 02:30 PM,NAC505,39(45)
BUS500/EMB500,1,DF,R 07:00 PM - 10:10 PM,NAC602,35(35)
BUS500/EMB500,2,AWd,F 09:00 AM - 12:30 PM,NAC619,33(35)
BUS500/EMB500,3,IAd,T 07:00 PM - 10:10 PM,NAC993,35(35)
BUS500/EMB500,4,MSz2,A 07:00 PM - 10:10 PM,NAC604,35(35)
BUS500/EMB500,5,IAd,F 07:00 PM - 10:10 PM,NAC990,21(35)
BUS501,1,AAR,R 03:00 PM - 06:30 PM,NAC501,34(35)
BUS501,2,OMG,A 07:00 PM - 10:10 PM,NAC504,35(35)
BUS501,3,AtR,T 07:00 PM - 10:10 PM,NAC605,35(35)
BUS501,4,Mot,S 07:00 PM - 10:10 PM,NAC503,35(35)
BUS501,5,Mot,M 07:00 PM - 10:10 PM,NAC503,35(35)
BUS505,1,IAz,M 07:00 PM - 10:10 PM,NAC604,35(35)
BUS505,2,IAz,W 07:00 PM - 10:10 PM,NAC604,35(35)
BUS505,3,SmR1,F 09:00 AM - 12:30 PM,NAC620,19(35)
BUS505,4,MTq,S 07:00 PM - 10:10 PM,NAC501,24(35)
BUS505,5,MTq,T 07:00 PM - 10:10 PM,NAC501,13(35)
BUS511,1,KZn,S 07:00 PM - 10:10 PM,NAC509,19(35)
BUS511,2,KZn,A 07:00 PM - 10:10 PM,NAC509,24(35)
BUS511,3,AbSa,M 07:00 PM - 10:10 PM,NAC619,35(35)
BUS511,4,AbSa,T 07:00 PM - 10:10 PM,NAC619,35(35)
BUS511,5,Mfs,W 07:00 PM - 10:10 PM,NAC504,27(35)
BUS516,1,UTH,R 07:00 PM - 10:10 PM,NAC619A,27(35)
BUS516,2,UTH,A 07:00 PM - 10:10 PM,NAC603,20(35)
BUS516,3,Mfs,A 07:00 PM - 10:10 PM,NAC621,4(35)
BUS516,4,SaA1,M 07:00 PM - 10:10 PM,NAC618,35(35)
BUS518,1,NMA,M 07:00 PM - 10:10 PM,NAC993,35(35)
BUS518,2,MRI3,A 03:00 PM - 06:30 PM,NAC991,26(35)
BUS518,4,MNB2,W 07:00 PM - 10:10 PM,NAC621,35(35)
BUS520,1,SAK2,F 07:00 PM - 10:10 PM,NAC510,35(35)
BUS520,2,ShL,W 03:00 PM - 06:30 PM,NAC990,10(35)
BUS520,3,ULM,W 03:00 PM - 06:30 PM,NAC991,15(35)
BUS520,4,MSM3,T 07:00 PM - 10:10 PM,NAC508,35(35)
BUS520,5,MSM3,R 07:00 PM - 10:10 PM,NAC990,34(35)
BUS520,6,MdS,S 07:00 PM - 10:10 PM,NAC990,35(35)
BUS520,7,NSq1,M 07:00 PM - 10:10 PM,NAC602,27(35)
BUS525,1,Tmr,W 07:00 PM - 10:10 PM,NAC603,35(35)
BUS525,3,MAR,T 07:00 PM - 10:10 PM,NAC604,34(35)
BUS525,4,KMZ2,M 07:00 PM - 10:10 PM,NAC617,27(35)
BUS525,5,KMZ2,W 07:00 PM - 10:10 PM,NAC617,33(35)
BUS525,6,KMZ2,S 07:00 PM - 10:10 PM,NAC993,24(35)
BUS525,7,MAR,R 07:00 PM - 10:10 PM,NAC605,20(40)
BUS530,1,AAR,A 03:00 PM - 06:30 PM,NAC501,13(35)
BUS530,2,Tmr,T 07:00 PM - 10:10 PM,NAC603,35(35)
BUS530,3,MCw,S 07:00 PM - 10:10 PM,NAC604,35(35)
BUS530,4,AKP,A 07:00 PM - 10:10 PM,NAC501,35(35)
BUS530,5,MhM1,R 07:00 PM - 10:10 PM,NAC618,35(35)
BUS601,1,Alm,S 07:00 PM - 10:10 PM,NAC991,35(35)
BUS601,2,Alm,W 07:00 PM - 10:10 PM,NAC991,21(35)
BUS601,3,Tfq,T 07:00 PM - 10:10 PM,NAC502,35(35)
BUS601,4,NAM3,A 03:00 PM - 06:30 PM,NAC992,34(35)
BUS601,5,NAM3,A 07:00 PM - 10:10 PM,NAC619A,20(35)
BUS620,1,HKC,W 07:00 PM - 10:10 PM,NAC508,34(35)
BUS620,2,FNa1,W 03:00 PM - 06:30 PM,NAC993,19(35)
BUS620,3,BHn,M 07:00 PM - 10:10 PM,NAC505,35(35)
BUS620,4,BHn,A 03:00 PM - 06:30 PM,NAC993,35(35)
BUS620,5,BkR,S 07:00 PM - 10:10 PM,NAC620,31(35)
BUS620,6,SRf,T 07:00 PM - 10:10 PM,NAC619A,15(35)
BUS635,1,Rma,M 07:00 PM - 10:10 PM,NAC619A,21(35)
BUS635,2,Rma,W 07:00 PM - 10:10 PM,NAC619A,31(35)
BUS635,3,HMM,S 03:00 PM - 06:30 PM,NAC992,35(35)
BUS635,4,HMM,F 09:00 AM - 12:30 PM,NAC992,35(35)
BUS635,5,MMH6,A 07:00 PM - 10:10 PM,NAC502,35(35)
BUS635,6,TBA,S 07:00 PM - 10:10 PM,NAC618,6(35)
BUS635,7,MdR,W 07:00 PM - 10:10 PM,NAC605,6(35)
BUS650,1,Adz,T 07:00 PM - 10:10 PM,NAC602,35(35)
BUS650,2,AKM2,S 07:00 PM - 10:10 PM,NAC507,34(35)
BUS650,3,FrS,M 07:00 PM - 10:10 PM,NAC510,33(35)
BUS650,4,FrS,A 07:00 PM - 10:10 PM,NAC507,35(35)
BUS650,5,AKM2,R 07:00 PM - 10:10 PM,NAC507,17(35)
BUS685,1,ZMu,S 07:00 PM - 10:10 PM,NAC621,34(35)
BUS685,2,CSF,M 07:00 PM - 10:10 PM,NAC992,35(35)
BUS685,3,KNM1,A 07:00 PM - 10:10 PM,NAC506,28(35)
BUS685,4,MRA2,R 07:00 PM - 10:10 PM,NAC617,17(35)
BUS690,1,MdS,M 07:00 PM - 10:10 PM,NAC990,30(35)
BUS690,2,ZkJ,A 07:00 PM - 10:10 PM,NAC601,35(35)
BUS690,3,ZMu,T 07:00 PM - 10:10 PM,NAC621,28(35)
BUS690,4,CSF,S 07:00 PM - 10:10 PM,NAC992,35(35)
BUS690,5,NAM3,F 09:00 AM - 12:30 PM,NAC601,7(35)
BUS690,5,NAM3,F 09:00 AM - 12:30 PM,NAC601,7(35)
BUS690,5,NAM3,F 09:00 AM - 12:30 PM,NAC601,7(35)
BUS700,1,ZkJ,F 07:00 PM - 10:10 PM,NAC601,16(35)
CEE100,1,SjI,RA 11:20 AM - 12:50 PM,SAC304,40(40)
CEE100,2,SRl,RA 09:40 AM - 11:10 AM,SAC304,40(40)
CEE110,1,BMI,ST 09:40 AM - 11:10 AM,LIB606,34(35)
CEE110,2,BMI,ST 02:40 PM - 04:10 PM,LIB611,34(35)
CEE110,3,BMI,MW 01:00 PM - 02:30 PM,LIB608,27(35)
CEE209,1,SEq,ST 11:20 AM - 12:50 PM,SAC201,30(40)
CEE210,1,HRK,ST 02:40 PM - 04:10 PM,SAC211,33(40)
CEE211,2,Nmr,ST 11:20 AM - 12:50 PM,SAC304,40(40)
CEE211L,1,Nmr,W 02:40 PM - 05:50 PM,B118,22(35)
CEE212L,1,Nzu,T 02:40 PM - 05:50 PM,B310A,35(35)
CEE213,1,AFa1,MW 04:20 PM - 05:50 PM,SAC315,27(45)
CEE213L,1,SMO,S 09:40 AM - 12:50 PM,LIB001,25(35)
CEE214,1,HRK,ST 04:20 PM - 05:50 PM,SAC304,27(40)
CEE215,1,SjI,MW 04:20 PM - 05:50 PM,LIB607,35(35)
CEE240,1,MMS4,MW 09:40 AM - 11:10 AM,SAC207,35(35)
CEE240L,1,MMS4,S 02:40 PM - 05:50 PM,B117,30(35)
CEE250L,1,JBr,M 02:40 PM - 05:50 PM,B115,24(35)
CEE260,1,SjI,MW 11:20 AM - 12:50 PM,SAC304,26(40)
CEE330,1,MMS4,ST 11:20 AM - 12:50 PM,SAC207,25(35)
CEE330L,1,BMI,M 09:40 AM - 12:50 PM,LIB604,14(35)
CEE330L,3,BMI,ST 04:20 PM - 05:50 PM,LIB611,15(35)
CEE331,1,Nzu,MW 02:40 PM - 04:10 PM,NAC510,31(45)
CEE335,1,HRK,MW 01:00 PM - 02:30 PM,SAC304,27(40)
CEE335L,1,HRK,R 02:40 PM - 05:50 PM,LIB604,14(35)
CEE340,1,MMS4,ST 01:00 PM - 02:30 PM,SAC304,18(40)
CEE360,1,SjI,MW 02:40 PM - 04:10 PM,SAC304,35(40)
CEE360L,1,BMI,M 09:40 AM - 12:50 PM,B118,18(35)
CEE370L,1,BMI,R 02:40 PM - 05:50 PM,LIB001,15(35)
CEE373L,1,BMI,S 02:40 PM - 05:50 PM,LIB001,12(35)
CEE415,1,SbC,MW 09:40 AM - 11:10 AM,SAC304,23(40)
CEE430,1,HRK,MW 04:20 PM - 05:50 PM,SAC304,24(40)
CEE460,1,MAR6,R 08:00 AM - 11:10 AM,SAC316,33(45)
CEE467,1,Rqq,ST 02:40 PM - 04:10 PM,SAC212,19(40)
CEE470,1,SEq,MW 09:40 AM - 11:10 AM,NAC604,31(45)
CEE490,1,SbC,ST 09:40 AM - 11:10 AM,SAC213,40(40)
CEE490,2,SbC,ST 02:40 PM - 04:10 PM,SAC304,32(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE490,3,SbC,ST 04:20 PM - 05:50 PM,SAC311,40(40)
CEE499B,1,MMS4,RA 01:00 PM - 02:30 PM,SAC304,39(40)
CEE499C,1,MMS4,RA 02:40 PM - 04:10 PM,SAC304,39(40)
CEG413,1,TnR,W 02:40 PM - 05:50 PM,SAC507,13(35)
CHE101,1,MmN1,ST 09:40 AM - 11:10 AM,SAC209,40(40)
CHE101,2,FZd,ST 02:40 PM - 04:10 PM,SAC209,37(40)
CHE101,3,ZaF,ST 04:20 PM - 05:50 PM,SAC405,40(40)
CHE101,4,MKr,MW 08:00 AM - 09:30 AM,SAC405,40(40)
CHE101,5,FZd,MW 09:40 AM - 11:10 AM,SAC209,35(40)
CHE101,6,MH1,MW 01:00 PM - 02:30 PM,SAC403,45(45)
CHE101,7,ShTK,MW 01:00 PM - 02:30 PM,SAC209,38(40)
CHE101,8,MH1,MW 02:40 PM - 04:10 PM,SAC403,45(45)
CHE101,9,AIq,MW 02:40 PM - 04:10 PM,SAC406,40(40)
CHE101,10,SB,RA 08:00 AM - 09:30 AM,SAC403,37(40)
CHE101,11,SB,RA 09:40 AM - 11:10 AM,SAC403,40(40)
CHE101,12,PyN,RA 09:40 AM - 11:10 AM,SAC209,40(40)
CHE101,13,MMR3,RA 11:20 AM - 12:50 PM,SAC403,40(40)
CHE101,14,Mtn2,RA 11:20 AM - 12:50 PM,SAC407,40(40)
CHE101,15,MMR3,RA 01:00 PM - 02:30 PM,SAC403,40(40)
CHE101,16,Mtn2,RA 01:00 PM - 02:30 PM,SAC404,40(40)
CHE101,17,AYS,RA 01:00 PM - 02:30 PM,SAC407,38(40)
CHE101,18,SMd1,RA 02:40 PM - 04:10 PM,SAC403,23(40)
CHE101,19,MAR5,RA 02:40 PM - 04:10 PM,SAC405,25(40)
CHE101,20,AYS,RA 02:40 PM - 04:10 PM,SAC406,27(40)
CHE101,21,SB,ST 08:00 AM - 09:30 AM,NAC621,40(40)
CHE101,22,PyN,MW 08:00 AM - 09:30 AM,NAC621,40(40)
CHE101L,1,ShTK,M 09:40 AM - 12:50 PM,SAC409,20(20)
CHE101L,2,ShTK,M 09:40 AM - 12:50 PM,SAC409_v,20(20)
CHE101L,3,ShTK,M 09:40 AM - 12:50 PM,SAC409_v2,20(20)
CHE101L,4,ZaF,M 01:00 PM - 04:10 PM,SAC409,20(20)
CHE101L,5,ZaF,M 01:00 PM - 04:10 PM,SAC409_v,20(20)
CHE101L,6,ZaF,M 01:00 PM - 04:10 PM,SAC409_v2,20(20)
CHE101L,7,MH1,T 09:40 AM - 12:50 PM,SAC409,20(20)
CHE101L,8,MH1,T 09:40 AM - 12:50 PM,SAC409_v,20(20)
CHE101L,9,MH1,T 09:40 AM - 12:50 PM,SAC409_v2,20(20)
CHE101L,10,MH1,T 01:00 PM - 04:10 PM,SAC409,20(20)
CHE101L,11,MH1,T 01:10 PM - 05:00 PM,SAC409_v,20(20)
CHE101L,12,MH1,T 01:10 PM - 05:00 PM,SAC409_v2,20(20)
CHE101L,13,KFR,W 09:40 AM - 12:50 PM,SAC409,20(20)
CHE101L,14,KFR,W 09:40 AM - 12:50 PM,SAC409_v,20(20)
CHE101L,15,KFR,W 09:40 AM - 12:50 PM,SAC409_v2,20(20)
CHE101L,16,KFR,W 01:10 PM - 05:00 PM,SAC409_v,20(20)
CHE101L,17,AYS,R 09:40 AM - 12:50 PM,SAC409,20(20)
CHE101L,18,AYS,R 09:40 AM - 12:50 PM,SAC409_v,20(20)
CHE101L,19,AYS,R 09:40 AM - 12:50 PM,SAC409_v2,20(20)
CHE101L,20,PyN,R 01:10 PM - 05:00 PM,SAC409,20(20)
CHE101L,21,PyN,R 01:10 PM - 05:00 PM,SAC409_v,20(20)
CHE101L,22,PyN,R 01:10 PM - 05:00 PM,SAC409_v2,17(20)
CHE101L,23,KFR,W 01:00 PM - 04:10 PM,TBA,20(20)
CHE101L,24,ZaF,W 01:00 PM - 04:10 PM,LAB5,20(20)
CHE101L,25,MH1,S 09:40 AM - 12:50 PM,LAB3,20(20)
CHE101L,26,MH1,S 09:40 AM - 12:50 PM,LAB5,19(20)
CHE120,1,SEq,ST 09:40 AM - 11:10 AM,SAC207,15(35)
CHE120,2,SEq,ST 01:00 PM - 02:30 PM,SAC207,22(35)
CHE201,1,IJn,MW 01:00 PM - 02:30 PM,SAC405,32(40)
CHE201,2,ZaF,ST 01:00 PM - 02:30 PM,SAC316,25(40)
CHE202,1,MSH3,ST 08:00 AM - 09:30 AM,SAC404,31(40)
CHE202,2,MSH3,MW 08:00 AM - 09:30 AM,SAC404,39(40)
CHE202,3,MSH3,MW 11:20 AM - 12:50 PM,SAC405,45(45)
CHE202L,1,MSH3,R 08:00 AM - 11:10 AM,SAC414_v,20(20)
CHE202L,2,MSH3,R 11:20 AM - 02:30 PM,SAC414_v2,20(20)
CHE202L,3,MSH3,R 02:40 PM - 05:50 PM,LAB1,20(20)
BBT301/CHE203,1,MAR5,RA 01:00 PM - 02:30 PM,SAC405,38(40)
CHE203L,1,AIq,M 09:40 AM - 12:50 PM,SAC414,17(20)
CHN101,1,MaX,RA 01:00 PM - 02:30 PM,SAC309,35(35)
CHN101,2,MaX,RA 04:20 PM - 05:50 PM,NAC215,40(40)
CHN201,1,MaX,RA 09:40 AM - 11:10 AM,NAC604,40(40)
CSE115,1,NvA,ST 08:00 AM - 09:30 AM,SAC308,35(35)
CSE115,2,MLE,ST 01:00 PM - 02:30 PM,SAC309,35(35)
CSE115,3,MLE,ST 02:40 PM - 04:10 PM,SAC204,35(35)
CSE115,4,IHa,ST 01:00 PM - 02:30 PM,SAC308,35(35)
CSE115,5,IHa,ST 02:40 PM - 04:10 PM,SAC203,35(35)
