220,BIO103L,11,CAK,T 01:10 PM - 05:00 PM
221,BIO103L,12,CAK,T 01:10 PM - 05:00 PM
222,BIO103L,13,SFA2,W 09:40 AM - 12:50 PM
223,BIO103L,14,SFA2,W 09:40 AM - 12:50 PM
224,BIO103L,15,SFA2,W 09:40 AM - 12:50 PM
225,BIO103L,16,EvM,W 01:10 PM - 05:00 PM
226,BIO103L,17,EvM,W 01:10 PM - 05:00 PM
227,BIO103L,18,EvM,W 01:10 PM - 05:00 PM
228,BIO103L,19,ZAB,R 09:40 AM - 12:50 PM
229,BIO103L,20,ZAB,R 09:40 AM - 12:50 PM
230,BIO103L,21,ZAB,R 09:40 AM - 12:50 PM
231,BIO201,1,MSH3,ST 02:40 PM - 04:10 PM
232,BIO201,2,MSH3,MW 09:40 AM - 11:10 AM
233,BIO201L,1,MSH3,ST 04:20 PM - 05:50 PM
234,BIO201L,2,MSH3,RA 04:20 PM - 05:50 PM
235,BIO210,1,Cancelled,TBA
236,BIO210,2,MSH3,ST 02:40 PM - 04:10 PM
237,BSC201,1,AK,RA 09:40 AM - 11:10 AM
238,BUS101,1,TFZ,MW 08:00 AM - 09:30 AM
239,BUS101,2,TFZ,MW 02:40 PM - 04:10 PM
240,BUS172,1,KNI,ST 08:00 AM - 09:30 AM
241,BUS172,2,TkN,ST 08:00 AM - 09:30 AM
242,BUS172,3,Fzn,RA 08:00 AM - 09:30 AM
243,BUS172,4,Nzn,ST 09:40 AM - 11:10 AM
244,BUS172,5,MHM,ST 09:40 AM - 11:10 AM
245,BUS172,6,KNI,ST 11:20 AM - 12:50 PM
246,BUS172,7,TkN,ST 11:20 AM - 12:50 PM
247,BUS172,8,MHM,ST 11:20 AM - 12:50 PM
248,BUS172,9,Nzn,ST 01:00 PM - 02:30 PM
249,BUS172,10,AM2,ST 04:20 PM - 05:50 PM
250,BUS172,11,Mat,MW 08:00 AM - 09:30 AM
251,BUS172,12,AMj,MW 09:40 AM - 11:10 AM
252,BUS172,13,Nfs,MW 01:00 PM - 02:30 PM
253,BUS172,14,CNq,MW 02:40 PM - 04:10 PM
254,BUS172,15,Sqm,MW 02:40 PM - 04:10 PM
255,BUS172,16,AZD,MW 02:40 PM - 04:10 PM
256,BUS172,17,ZkH3,MW 02:40 PM - 04:10 PM
257,BUS172,18,Nfs,MW 04:20 PM - 05:50 PM
258,BUS172,19,MRK3,RA 08:00 AM - 09:30 AM
259,BUS172,20,MAU3,RA 08:00 AM - 09:30 AM
260,BUS172,21,INz,RA 08:00 AM - 09:30 AM
261,BUS172,22,Abt,RA 09:40 AM - 11:10 AM
262,BUS172,23,AbS,RA 09:40 AM - 11:10 AM
263,BUS172,24,Hdo,RA 09:40 AM - 11:10 AM
264,BUS172,25,KMn,RA 11:20 AM - 12:50 PM
265,BUS172,26,MRK3,RA 11:20 AM - 12:50 PM
266,BUS172,27,Sfd,RA 11:20 AM - 12:50 PM
267,BUS172,28,AbS,RA 01:00 PM - 02:30 PM
268,BUS172,29,Rha,RA 01:00 PM - 02:30 PM
269,BUS172,30,Rahmutllah,RA 01:00 PM - 02:30 PM
270,BUS172,31,Hdo,RA 01:00 PM - 02:30 PM
271,BUS172,32,Rahmutllah,RA 04:20 PM - 05:50 PM
272,BUS173,1,Sqi,ST 08:00 AM - 09:30 AM
273,BUS173,2,MjL,ST 01:00 PM - 02:30 PM
274,BUS173,3,TkN,ST 01:00 PM - 02:30 PM
275,BUS173,4,Nvn,ST 02:40 PM - 04:10 PM
276,BUS173,5,AM2,ST 02:40 PM - 04:10 PM
277,BUS173,6,MjL,ST 04:20 PM - 05:50 PM
278,BUS173,7,Sqi,ST 04:20 PM - 05:50 PM
279,BUS173,8,TkN,MW 08:00 AM - 09:30 AM
280,BUS173,9,KNI,MW 08:00 AM - 09:30 AM
281,BUS173,10,KNI,MW 11:20 AM - 12:50 PM
282,BUS173,11,TkN,MW 11:20 AM - 12:50 PM
283,BUS173,12,Cancelled,MW 02:40 PM - 04:10 PM
284,BUS173,13,ACd,MW 02:40 PM - 04:10 PM
285,BUS173,14,Mat,MW 02:40 PM - 04:10 PM
286,BUS173,15,Cancelled,MW 04:20 PM - 05:50 PM
287,BUS173,16,AZD,MW 04:20 PM - 05:50 PM
288,BUS173,17,ACd,MW 04:20 PM - 05:50 PM
289,BUS173,18,Mat,MW 04:20 PM - 05:50 PM
290,BUS173,19,Sqm,MW 04:20 PM - 05:50 PM
291,BUS173,20,ZkH3,MW 04:20 PM - 05:50 PM
292,BUS173,21,KMn,RA 08:00 AM - 09:30 AM
293,BUS173,22,Min,RA 08:00 AM - 09:30 AM
294,BUS173,23,Min,RA 11:20 AM - 12:50 PM
295,BUS173,24,AjM,RA 01:00 PM - 02:30 PM
296,BUS173,25,AjM,RA 04:20 PM - 05:50 PM
297,BUS173,26,RHa,RA 04:20 PM - 05:50 PM
298,BUS251,1,RSj,ST 08:00 AM - 09:30 AM
299,BUS251,2,IsL,ST 09:40 AM - 11:10 AM
300,BUS251,3,RSj,ST 11:20 AM - 12:50 PM
301,BUS251,4,IsL,ST 01:00 PM - 02:30 PM
302,BUS251,5,KSU,ST 02:40 PM - 04:10 PM
303,BUS251,6,Sqt,MW 09:40 AM - 11:10 AM
304,BUS251,7,Mli,MW 09:40 AM - 11:10 AM
305,BUS251,8,KSU,MW 11:20 AM - 12:50 PM
306,BUS251,9,Mli,MW 01:00 PM - 02:30 PM
307,BUS251,10,FD,RA 11:20 AM - 12:50 PM
308,BUS498,1,Tmr,TBA
309,BUS498,2,Dsr,TBA
310,BUS498,3,IJS,TBA
311,BUS498,4,Mei,TBA
312,BUS498,5,SeH,TBA
313,BUS498,6,NTB,TBA
314,BUS498,7,SMI,TBA
315,BUS498,8,Rfe,TBA
316,BUS498,9,Fzy,TBA
317,BUS498,10,Onf,TBA
318,BUS498,11,Sne,TBA
319,BUS498,12,FHz,TBA
320,BUS498,13,Mbt,TBA
321,BUS498,14,Fss,TBA
322,BUS498,15,Emd,TBA
323,BUS498,16,IJL,TBA
324,BUS498,17,NNA,TBA
325,BUS498,18,QEA,TBA
326,BUS498,19,MM1,TBA
327,BUS498,20,Rst,TBA
328,BUS498,21,EhN,TBA
